stars;title;txt
2.0;Night Train to Lisbon;Een voorspelbaar en futloos psychologisch drama.
3.0;La Réligieuse;Overtuigend maar weinig opzienbarend drama over een jonge vrouw die zich steeds meer gevangen voelt binnen de achttiende-eeuwse kloostermuren.
4.0;Kid;Fien Troch maakt met Kid een indrukwekkend staaltje felrealistische cinema.
2.5;Prinses Lillifee en de Kleine Eenhoorn;Pedagogisch verantwoorde trage kinderfilm in een roze jasje.
4.5;Stoker;Chan-wook Park zet zijn eerste stappen buiten Korea. Het resultaat is een donker coming-of-ageverhaal verpakt als een mysterieuze psychologische thriller.
3.0;Oblivion;Net als Tron: Legacy is Joseph Kosinskis nieuwste film visueel indrukwekkend en narratief veelbelovend, maar laat hij uiteindelijk net te veel steken vallen.
4.5;Spring Breakers;Prachtig kleurrijke kitsch die op ambigue wijze gehakt maakt van jeugdig hedonisme, maar daar ook de schoonheid van inziet.
3.5;Elefanto Blanco;Dit wervelende drama over twee priesters in de sloppenwijk van Buenos Aires hobbelt van incident naar incident. De chaos wordt werkelijk prachtig in beeld gebracht.
2.5;Daglicht;Kort-door-de-bochtportret van autisme.
3.5;Song for Marion;Deze heerlijke feelgoodfilm weet in Britse handen  vals sentiment te vermijden. Er wordt hoogstens wat vals gezongen door het bejaardenkoor dat zich aan hardrock en hiphop waagt.
4.0;The Place Beyond the Pines;Een krachtig drieluik van de regisseur van Blue Valentine over drie mannen en hun gevecht om wat van hun levens te maken. Alleen het derde deel valt wat uit de toon.
3.5;Dead Man Down;Wanneer de wraak zoet is, smaakt hij het lekkerst.
4.0;Call Girl;Politieke thriller over het Zweedse prostitutieschandaal van de jaren zeventig. Pernilla August steelt de show als gewiekste en onfeilbare koppelaarster.
3.0;Kon-Tiki;Biopic over etnoloog en Oscarwinnaar Thor Heyerdahl hinkt op te veel gedachten. Het realisme moet het dikwijls afleggen tegen de heroïek en het doorzettingsvermogen.
4.0;Fill the Void;De voor- en nadelen van een maatschappij waarin ongetrouwde vrouwen als parias door het leven gaan.
