stars;title;txt
2.0;Cirque du Freak: The Vampire's Assistant;Alweer een vampierfilm gericht op tieners. Het oogt leuk en kleurrijk, maar inhoudelijk blijft de film zwart-wit.
3.5;Paniek in het Dorp;Paniek In Het Dorp is een excentrieke kleianimatiefilm die door de flauwe, absurde humor voor volwassenen minstens zo leuk is als voor de kleintjes.
4.5;Antichrist;Fenomenale acteerprestaties van Willem Dafoe en Charlotte Gainsbourg in deze harde, weerzinwekkende, maar o zo prachtige filmische depressie-uiting. Von Trier op zn best!
2.5;New York, I Love You;Tien verbonden verhalen die samen een liefdesbrief aan New York vormen. Het is de vraag of de stad voor de avances van de regisseurs valt, want erg overtuigend wil hun ode niet worden.
4.0;The Informant!;Moeten we huilen of lachen? Een serieus onderwerp was zelden zo grappig. Soderberghs nieuwste zit boordevol hilariteit, absurditeit en onverwachte plotwendingen.
2.0;Terug Naar de Kust;Er is weinig reden om op 29 oktober naar de langverwachte verfilming van Saskia Noorts boek te gaan. Zelfs met een sterrencast weet Koopman niks bijzonders neer te zetten.
3.0;Autumn Ball;Poëtische film over eenzaamheid in het grauwe en arme Estland. De film is zo deprimerend dat de zwarte humor verloren gaat in de ellende.
3.0;This Is It;Documentaire over de voorbereidingen van de afscheidstour van Michael Jackson smaakt vooral naar meer.
5.0;Fish Tank;Andrea Arnold vestigt zich met Fish Tank, haar tweede film na het al even briljante Red Road, definitief tussen de belangrijkste filmmakers van dit moment.
2.5;Halloween II;Rob Zombies tweede film over psychopaat Michael Myers is zonder twijfel de bruutste uit de Halloweenreeks, maar is gebaat bij een betere spanningsopbouw.
3.5;Partir;Franse film met Kristin Scott Thomas begint als een moderne variant op Madame Bovary en Lady Chatterley, maar slaat vervolgens veel interessantere wegen in.
4.5;Bright Star;Magnifiek kostuumdrama van Jane Campion over de relatie tussen John Keats en Fanny Brawne is een lust voor het oog en het hart.
4.5;Moon;Niets is zo simpel als het lijkt in deze zeer onderhoudende en subtiele scififilm.
2.5;"Julie &amp; Julia";"Er is slechts één reden om Julie &amp; Julia te gaan bekijken en die reden luistert naar de naam Meryl Str"
2.5;Surrogates;Surrogates is een prima filmsnack, maar zeker geen hoofdmaaltijd. Daarvoor is het verhaal te suf en de achterliggende filosofie te uitgekauwd.
