stars;title;txt
5.0;Up in the Air;Derde en voorlopig beste film van Jason Reitman, met een geweldige George Clooney in de hoofdrol, is een bewijs dat Hollywood nog steeds fantastische films kan maken.
4.0;Where the Wild Things Are;Bewerking van het klassieke jeugdboek van Maurice Sendak is een prachtige jeugdfilm die op unieke wijze laat zien hoe het is om een kind te zijn.
3.0;The Fourth Kind;Slaapstoornissen onder de bevolking van het verre Alaska.
4.0;Humpday;Twee heteroseksuele mannen maken samen een pornofilm. Een bromancekomedie was zelden zo bromantisch.
3.0;The Barefoot Contessa;Heruitgave van een klassieker uit 1954 is vooral de moeite waard vanwege Humphrey Bogart en Ava Gardner.
3.0;Le Concert;Een uitgerangeerde Russische dirigent krijgt de kans zich te wreken op de autoriteiten door met zijn orkest van weleer het geliefde vioolconcert van Tsjaikovski naar Parijs te brengen.
2.0;The Men Who Stare at Goats;Een richtingloze film die slechts sporadisch een beetje leuk is en de indruk wekt dat niemand echt de moeite wilde nemen om kwaliteit te leveren.
4.0;Sherlock Holmes;Snatch-regisseur Guy Ritchie weet de personages uit Sir Arthur Conan Doyles verhalen naar zijn hand te zetten. Het Victoriaanse Londen oogt authentiek, maar voelt eigentijds aan.
3.5;The Player;De meest persoonlijke documentaire van John Appel over oplichten, gokken en af en toe een kansje wagen.
3.5;Creation;Een intrigerend portret van de man achter de evolutietheorie, maar het is een beetje teleurstellend dat er nauwelijks op die theorie wordt ingegaan.
3.0;Saw VI;Deel zes in deze langlopende horrorfranchise doet wat van het verwacht wordt en levert anderhalf uur malle plots en smerigheid.
3.0;It's Complicated;Hoe ouder je bent, hoe ingewikkelder de liefde. Its Complicated is daarentegen ongecompliceerd en voorspelbaar. Een standaard romkom, maar wel een leuke.
3.5;Amerrika;Debuut van Palestijns-Amerikaanse Cherien Dabis is een heel aardige film over aanpassingsproblematiek van migranten in de Verenigde Staten.
1.5;Old Dogs;Twee mannen moeten op twee lastige koters passen met alle gênante gevolgen van dien. Met dit uitgangspunt kan het toch niet anders dan dat Old Dogs de beste komedie van dit jaar is.
4.5;Micmacs à Tire-Larigot;De langverwachte nieuwe film van Jean-Pierre Jeunet is niet zo meesterlijk als Amélie, maar wel een visueel feest en op de valreep een van de leukste films van dit jaar.
