stars;title;txt
3.5;La Mala Educación;Stilistisch en verteltechnisch is de film niets minder dan meesterlijk, en dat geldt ook voor het spel van Gael García Bernal, maar helaas ontbreekt het aan de nodige zeggenskracht.
2.5;The Stepford Wives;Jammer dat een topcast zijn talenten aan deze film verspilt.
4.0;Zebraman;Miike Takashi strikes again!
2.5;The Village;Deze nieuwe film van M. Night Shyamalan begint veelbelovend, maar eindigt zonder die beloftes waar te maken.
1.5;The Chronicles of Riddick;Riddick voelt zich niet geroepen om het universum te redden, maar de acties van de Necromongers laten hem weinig keus.
2.5;Catwoman;Catwoman is een verbijsterende en vermakelijke combinatie van campy dialogen, knullige CGI en een belachelijke plot...
2.0;Super Size Me;Met een film die het midden houdt tussen een aflevering van Jack-ass en een mockumentary à la Michael Moore maakt Morgan Spurlock zijn regiedebuut.
4.5;Pieces Of April;Dankzij het subtiele script en de liefdevolle regie is Pieces Of April een bijzonder aangenaam komisch drama.
3.0;Shaun of the Dead;Een sympathieke, met vaart vertelde, prima geacteerde romzom, die toch nóg leuker had kunnen zijn als hij meer over the top was gegaan.
2.0;I, Robot;Will Smiths humor is gemaakt, zijn acteren gemakzuchtig, en in het geval van daarmee blijft er weinig over, behalve dan de puike CGI...
4.0;Les Choristes;Barratier legt de nadruk veel meer op sfeer en de subtiliteit van emoties.
3.5;King Arthur;Geheel overtuigend is King Arthur niet, maar het is wel een redelijk goed gemaakt actiespektakel.
2.0;The Butterfly Effect;De makers van deze bovennatuurlijke thriller nemen de materie veel te serieus.
2.0;Fahrenheit 9/11;De film is niet bedoeld om de kijker te informeren, maar om de Amerikaanse kiezer ertoe te bewegen George W. Bush straks de laan uit te sturen.
3.0;Ong-Bak: Muay Thai Warrior;Trakteert op ongelooflijke, adembenemende stunts: niets meer, niets minder.
