stars;title;txt
1.0;Movie 43;Ondanks een indrukwekkende ensemblecast komt deze flauwe komedie niet verder dan een reeks kinderachtige poep- en plasgrappen.
2.0;A Good Day to Die Hard;De dood van een geliefde actieheld.
4.0;De Ontmaagding van Eva van End;Iemand heeft behoorlijk goed naar het werk van Wes Anderson gekeken. En daar is niets mis mee.
1.0;Ushi Must Marry;Ushi wil trouwen en de bioscoopganger zal het berouwen.
2.5;Cheerful Weather for a Wedding;Het is druilerig weer waar niks opbeurends aan is, maar getrouwd zal er worden!
1.5;A Haunted House;Flauwe Paranormal Activity-parodie slaat de plank volledig mis.
2.5;Chimpanzee;Gemanipuleerder dan dit kan een natuurdocumentaire niet worden, overgoten met een Disneysausje. Het zal niet iedereens kopje thee zijn.
3.0;Ted en de Schat van de Mummie;Animatiefilm waarbij 3D een waardeloze toevoeging blijkt.
3.0;Zambezia: De Verborgen Vogelstad;Zambezia heeft prachtige animaties, maar die kunnen het doorsneeverhaal en gebrek aan humor onvoldoende compenseren.
2.5;Bobby en de Geestenjagers;Deze aardige Nederlandse familiefilm had net wat meer geld moeten krijgen voor de technische en visuele aankleding. Het verhaaltje is voor de kids avontuurlijk en humoristisch ingevuld.
2.5;Io e Te;Bernardo Bertolucci blijkt ook in een rolstoel nog steeds films te kunnen maken, maar jammer genoeg niet de meest interessante.
3.0;Parker;J-Lo en Jason Statham zijn uit op hun deel van de buit in deze onderhoudende actiethriller.
4.0;Matterhorn;Tragikomedie over de zoektocht naar jezelf in een wereld vol verwachtingen.
3.0;Reality;Regisseur Matteo Garrone (Gomorra) trapt met deze satire open deuren in.
2.0;The Man with the Iron Fists;Dit zooitje mag dan wel door Quentin Tarantino gepresenteerd worden, verder is het een heel slap aftreksel van Kill Bill.
