stars;title;txt
3.5;Knetter;Een leuke, vlotte en opgewekte familiefilm.
3.5;Masterclass;Hans Teeuwen is klaar met cabaret en stort zich op de cinema.
3.0;Ice Princess;De film volgt een formule, maar is leuk.
3.0;Four Brothers;Onoriginele wraakfilm op, die weinig echte emoties bevat en slechts vermakelijk is door enkele bijrollen en een goede soundtrack.
3.0;Bewitched;Nicole Kidman beheerst in deze film het zelfde trucje maar ondanks haar charmante optreden blijft het toch een matte en tamelijk overbodige film.
4.5;"Wallace &amp; Gromit in The Curse of the Were-Rabbit";Het komische duo is nog altijd even innemend, de grappen nog altijd geïnspireerd en de animatie nog altijd verbluffend.
2.0;The Brothers Grimm;Het is een ratjetoe, waar geen Gilliam-fan wijzer van wordt en waar een groot publiek zijn schouders bij zal ophalen.
4.0;Les Poupées Russes;Een sexy en sprankelende film die erg aanstekelijk werkt.
2.5;Laura's Ster;Truttig, simpel, voorspelbaar en braaf.
3.5;The 40 Year Old Virgin;Bij tijd en wijle flauw en clichématig, maar dat zijn kleine minpunten in deze grappige en af en toe zelfs ontroerende film.
4.0;Nightwatc;De grootste kaskraker uit de Russische geschiedenis mag dan wel niet zo uitleggerig zijn, het is een 'hell of a ride'. Een fantasy van apocalyptische proporties.
2.0;Leef!;De film zit zo propvol met dramatische gebeurtenissen dat er voor echt menselijk drama haast geen ruimte meer is.
2.5;Hooligans;Vakkundig gemaakte film, met goed acteerwerk en een realistische kijk op het hooligan-milieu.
3.0;Don't Come Knocking;Blijft emotioneel afstandelijk en weet na een tijd niet echt meer te boeien.
4.0;Yes;Een complexe, emotionele liefdesgeschiedenis, die door twee uitstekende hoofdrolspelers tastbaar wordt gemaakt.
