stars;title;txt
2.5;Rosenstrasse;En, jammer voor Van Huêt, maar als Luis en alle scènes waarin hij voorkomt waren weggelaten, had er misschien een aangrijpende film kunnen staan op die posters.
3.0;Down with Love;Een licht verteerbaar niemendalletje, dat je vergeten bent zodra de eindcredits in beeld verschijnen.
3.5;Les Triplettes de Belleville;De film ontleent zijn kracht aan de rake sfeertekeningen, die getuigen van oprechte weemoed, en geïnspireerde momenten van pure cartooneske overdrijving.
4.0;Matchstick Men;Een film die, vanwege het prima samenspel van de acteurs, het prettige tempo en de verzorgde stilering, een superieure feelgood-ervaring bied
1.5;American Pie: The Wedding;Mag je het woord niveau in de mond nemen als je het hebt over een film die zichzelf bewust richt op de laagste puberale preoccupaties en verder iedere pretentie afwijst? Waarschijnlijk niet.
4.0;Veronica Guerin;Als de echte Veronica Guerin maar half zo dapper is geweest als in deze film, en de misdadigers tegen wie ze het opnam maar half zo gewetenloos, dan heeft ze haar status als martelares ruimschoots verdiend.
3.0;The League of Extraordinary Gentlemen;Afhankelijk van wat je aanspreekt is er genoeg te beleven aan [i]LXG[/i].
5.0;Dogville;Een film die minder rauw op de maag ligt dan Von Triers eerdere Breaking The Waves.
3.5;The Italian Job;Deze film is een actiekomedie die niet veel om het lijf heeft, maar desondanks behoorlijk weet te vermaken.
3.5;Terminator 3: Rise of the Machines;Alles nog eens overziend vind ik T3 een waardig derde hoofdstuk in de Terminator-serie.
4.0;Spider;Het getuigt van het acteertalent van Ralph Fiennes dat we aan het eind van Spider, als Cronenberg ons alle kennis van de objectieve werkelijkheid heeft ontnomen, maar één blik van hem nodig hebben om te beseffen dat hij, en wij, eindelijk de waarheid kenn
5.0;On The Waterfront;Een all-time classic van Elia Kazan.
3.0;8 Mile;De opvulling van het verhaal voelt misschien wat obligaat aan, maar 8 Mile weet veel goed te maken in de scènes waar de film om draait.
2.5;8 Days Later;Het acteerwerk is goed maar de zwakke plek is het verhaal, dat nooit echt eng wordt.
4.0;The Pianist;'The Pianist' is de eerste film van Roman Polanski sinds The Ninth Gate met Johnny Depp (1999.) De film kreeg de Gouden Palm op het filmfestival van Cannes.
