stars;title;txt
4.0;Naissance des Pieuvres;Drie meisjes en synchroonzwemmen... absoluut de moeite waard.
5.0;Professione: reporter;Een film die je absoluut niet mag missen.
4.0;You, the Living;Het lange wachten op de nieuwe Anderson wordt zondermeer beloond.
2.5;Rendition;Een Egyptenaar in Amerika wordt ontvoerd en gemarteld door de CIA omdat hij telefoontjes van een terrorist ontvangen zou hebben.
3.0;Tiramisu;Een lekker toetje over een actrice en haar nieuwe accountant.
4.0;Persepolis;Mooie animatiefilm over een klein meisje dat een vrouw wordt.
4.5;There Will Be Blood;Een magistrale film van Paul Thomas Anderson, met fantastische muziek, camerawerk en acteren van Daniel Day-Lewis en Paul Dano.
3.5;Paranoid Park;Raar genoeg is het teleurstellende aan de film juist dat hij niet origineel genoeg voelt, maar meer als een amalgaam van Van Sants eerdere werk.
4.0;The Darjeeling Limited;Ook een mindere Wes Anderson blijft een genot om naar te kijken.
3.0;The Other Boleyn Girl;Cliché stapelt zich op cliché, maar uiteindelijk is dat meer positief dan negatief.
3.0;L'Aria Salata;Een actiegedreven plot is zeker niet noodzakelijk maar iets meer sturing zou fijn zijn geweest.
4.0;Io, l'Altro;Geef een onbestemd gevoel de ruimte om te groeien en Medea is los.
4.0;The Band's Visit;Acht lichtblauwe mannetjes in de woestijn.
2.0;John Rambo;Extreem bloederige film.
1.5;Step Up 2 the Streets;Pretendeert echt te zijn, maar is zo nep als het maar kan.
