stars;title;txt
1.0;Godsend;Een film over klonen had best iets goeds kunnen opleveren, maar dat is met Godsend niet het geval.
3.5;AVP: Alien Vs. Predator;Boordevol keiharde en mooi gefilmde actiescènes.
2.0;Father and Son (Otets i syn);Aleksandr Sokoerov, is een kunstenaar met een volkomen authentieke expressie.
3.0;Sky Captain and The World Of Tomorrow;De film ziet er oogverblindend uit, maar een redelijk verhaal en redelijk acteerwerk is er bij ingeschoten.
4.0;Hellboy;Deze comic-verfilming steekt boven de meeste genre-genoten uit.
2.0;Shark Tale;Shark Tale lijdt onder een schrijnend gebrek aan inspiratie bij de makers.
4.5;One Missed Call;Het verhaal is redelijk standaard, maar de goede cast, regie en cinematografie bieden de kijker genoeg om zich een avond te vermaken.
3.5;The Five Obstructions;In 'The Five Obstructions' dwingt Lars von Trier zijn leermeester Jørgen Leth diens film 'The Perfect Human' vijf keer opnieuw te maken, maar dan volgens Von Triers diabolische regels.
4.0;Simon;De film is eigenzinnig, zit vol Amsterdamse humor en ontroert.
4.0;Collateral;"De fotografie is meesterlijk; jammer genoeg laat het verhaal in de ontknoping nogal te wensen over."
3.5;Dodgeball;Een stel losers moet het opnemen tegen de enorm foute fitnessgoeroe Ben Stiller in hét trefbaltoernooi in Las Vegas en strijden een titanenstrijd.
5.0;Eternal Sunshine of the Spotless Mind;Zou het niet heerlijk zijn als je je al deze nare gebeurtenissen niet meer hoeft te herinneren? Dat kan! Tenminste, in deze prachtige nieuwe film van regisseur Michel Gondry.
3.5;The Terminal;Een leuke komedie van de hand van Spielberg met een prachtige Hanks...
3.0;The Bourne Supremacy;De film borduurt voort op de no-nonsense aanpak van het eerste deel, maar haalt niet hetzelfde niveau.
1.5;Twisted;Twisted is een slechte politiethriller vol voorspelbare plotwendingen die niks toevoegen aan de film.
