stars;title;txt
3.5;Eart;Een soms adembenemend mooi gefilmde natuurfilm die gaat over de unieke pracht van de dieren op onze aarde.
4.0;Eastern Promises;David Cronenberg lijkt in Viggo Mortensen zijn muze te hebben gevonden en het is te hopen dat ze nog vaker samen zullen werken.
4.0;Sicko;Beroepsbemoeial Michael Moore heeft weer iets nieuws gevonden om tegenaan te schoppen.
3.0;Beowulf;Een van de oudste mythes, tot leven gewekt door de nieuwste technologie.
2.0;Resident Evil: Extinction;Een erg saai vervolg op een al even zouteloze serie.
4.5;American Gangster;Sir Ridley Scotts nieuwste film mag met recht een meesterwerk worden genoemd.
4.0;Superbad;Superbad is supergrappig.
3.5;Lions For Lambs;Probeert stevige kritiek te uiten op de Amerikaanse regering.
1.5;30 Days Of Night;30 Days of Night kan op het lijstje van teleurstellende horrorfilms worden bijgeschreven.
2.0;Ben X;BenX heeft erg goede bedoelingen, maar teveel ambities -met name vormtechnisch - staat een geslaagde film in de weg.
4.0;The Assassination of Jesse James by the Coward Robert Ford;Hoe is het om te weten dat je een icoon bent? Om tijdens je leven nog tot mythisch figuur te worden verheven? Het gebeurde Bonnie en Clyde, Billy the Kid en ook Jesse James, de Robin Hood van het Wilde Westen.
4.0;Atonement;Intelligent en prachtig gefilmd liefdesdrama dat er zowaar in slaagt te verrassen.
2.5;Butterfly on a Wheel;De stilistische thriller is pretentieloos vermaak en weet gedurende zijn anderhalf uur net te boeien.
3.5;Michael Clayton;Ietwat conventionele, maar regelmatig effectieve thriller met een boodschap en goed acteerwerk.
2.5;The Invasion;Wie de schuld heeft van deze zwaar tegenvallende, nietszeggende actiethriller kunnen we pas zeggen als we ooit de originele cut kunnen zien.
