stars;title;txt
1.0;Stormbreaker;Kruis Harry Potter met James Bond en je krijgt Alex Rider, de hoofdpersoon van Stormbreaker.
4.0;Forever;Ingetogen documentaire over de Parijse begraafplaats Père-Lachaise.
4.0;An Inconvenient Trut;Al Gore legt op een glasheldere, fascinerende manier uit waarom het broeikaseffect een gevaar is dat ons allemaal aangaat.
4.0;The Devil Wears Prada;Geslaagde komische verfilming van de gelijknamige chick lit.
2.5;Afblijven;Gouden regel van tienerfilms: het publiek is altijd vijf jaar jonger dan de personages.
2.5;Jackass Number Two;Het probleem met deze film is echter dat anderhalf uur ranzigheden gewoon iets te veel van het goede is.
2.0;Sl8n8;Doodsaai formulewerk.
2.0;Elementaire Deeltjes;Bronmateriaal is ontdaan van de scherpe kantjes om opgediend te worden aan het grote, internationale publiek.
2.0;L'Enfant Endormi;De toon van de film is neerslachtig en menigeen zal de zaal pessimistischer verlaten dan binnenkomen.
3.5;Requiem;Verfilming van het waargebeurde verhaal van een verward, al dan niet bezeten Duits meisje.
1.0;Open Season;Weinig risicovolle eerste animatiefilm van Sony Pictures.
3.5;Snakes on a Plane;De film zelf hinkt een beetje te veel op twee gedachten.
4.5;Ober;De ongelukkige ober Edgar gaat letterlijk verhaal halen bij de schrijver van zijn levensverhaal.
4.0;World Trade Center;Een heftig melodrama over twee agenten die op 11 september 2001 onder het puin van het instortende World Trade Center werden begraven.
4.0;Honour of the Dragon;Tony Jaa is terug! En hoe.
