stars;title;txt
3.5;Allied;Gelikte spionagethriller met Brad Pitt en Marion Cotillard als twee spionnen die voor elkaar vallen tijdens een gevaarlijke missie in de Tweede Wereldoorlog.
4.0;To My Beloved;Een weduwnaar komt achter de ontrouw van zijn overleden vrouw en besluit haar minnaar op te sporen. Sterk geacteerde en precies opgebouwde thriller.
1.5;Assassin's Creed;Het is bijna knap in hoeverre Ubisoft laat zien niets te begrijpen van Assassin's Creed, ook al ziet het er authentiek uit.
2.0;The History of Love;Een boek van haast mythologische omvang houdt de gemoederen flink bezig in deze melodramatische wirwar van tijdslijnen en personages.
4.0;The Founder;De ontstaansgeschiedenis van McDonalds met Michael Keaton in een weergaloze hoofdrol als slinkse zakenman.
3.5;Poesía Sin Fin;Neem een duik in het even krankzinnige als gevoelige hoofd van filmmaker Alejandro Jodorowsky.
3.5;L'Odyssée;Jacques Cousteau: wie is er niet groot mee geworden? Zijn levensverhaal en vooral de band met zijn zoon Philippe wordt met veel verve verteld in deze prachtig geschoten biopic.
3.0;The Violin Teacher;Doorsnee 'inspirerende-leraar-film' wordt gered door muziek.
3.5;How to Meet a Mermaid;Intuïtieve en visueel sterke documentaire van Coco Schrijber die de aantrekkingskracht van de zee wil onderzoeken, in al haar schoonheid en verwoesting.
1.0;Onze Jongens;De nieuwe Johan Nijenhuis is eigenlijk alleen leuk als je echt enorm graag Jim Bakkum uit de kleren ziet gaan.
2.5;Sweet Dreams;Aan de buitenkant zie je niets aan hem, maar Massimo kampt met diepe wonden uit zijn verleden.
2.0;Cézanne et Moi;Schilder Paul Cézanne en schrijver Émile Zola waren jeugdvrienden. Hun levens waren uiterst verschillend en dat is nu juist wat hun vriendschap bepaalde.
5.0;La La Land;Damien Chazelle blaast op betoverende wijze nieuw leven in de klassieke Hollywoodmusical.
3.5;Passengers;Originele blockbuster maakt ondanks een mooie setting, prima acteerwerk en prachtige beelden zijn potentie niet waar en wil te veel hokjes afvinken.
2.5;Why Him;James Franco en Bryan Cranston vormen een aardig contrast als aanstaande schoonzoon en schoonvader die er nogal verschillende levensstijlen op nahouden.
