stars;title;txt
3.5;De Nobelprijswinnaar;Tragikomische zwart-witfilm die nostalgie van ouderwetse Nederlandse film weet te vangen.
4.0;The Source;Een vermakelijke mix van drama en komedie over een groep vrouwen die respect en hun zin afdwingen door de seks met hun mannen in de ban te doen.
3.0;Happy Happy;Een niet bijster originele, maar wel frisse relatiekomedie met een slim script en een goede cast.
3.0;Snow White and the Huntsman;Gewelddadige interpretatie van het sprookje Sneeuwwitje mist pure schoonheid.
2.0;Cosmopolis;David Cronenbergs nieuwste stelt teleur met weinig meer dan oppervlakkig geouwehoer.
2.0;The Lucky One;Liefdesdrama mist goede acteurs, chemie en een fatsoenlijk script.
2.5;Gozaran - Time Passing;Deze documentaire over de Perzische componist en dirigent Nader Mashayekhi probeert culturen met elkaar te verbinden. Het is eigenlijk alleen interessant voor de diehard liefhebber.
3.0;Prometheus;Een ietwat teleurstellende prequel op Alien die zich te veel aan het origineel vastklampt.
3.5;L'Hiver Dernier;Prachtig gefilmd, maar niet altijd logisch, Frans drama over een passie voor het boerenbestaan in een moderne, op productie gerichte tijd.
4.5;Moonrise Kingdom;Wes Anderson geeft nieuw elan aan zijn typische stijl en maakt zijn beste film in jaren.
2.0;Webcam;Met beperkte middelen gemaakte tragikomedie van eigen bodem die maar niet komisch wil worden.
3.5;Our Idiot Brother;Paul Rudd doet geen vlieg kwaad, maar belandt toch telkens in de moeilijkheden.
3.5;Jiro Dreams of Sushi;Van deze documentaire over een bejaarde sushichef met drie Michelinsterren krijg je vooral honger. Regisseur David Gelb brengt het watertandend in beeld.
2.5;The Cold Light of Day;Eenvoudige actiethriller met weinig psychologische diepgang.
3.0;Men in Black 3;De derde Men in Black-film voelt een beetje aan als mosterd na de maaltijd, maar heeft gelukkig wel geleerd van de fouten van het tweede deel.
