stars;title;txt
3.5;Valkyrie;Valkyrie is na een wat moeizaam begin een enerverende thriller over de waargebeurde coup tegen Hitler in 1944.
3.5;Zack and Miri Make a Porno;Zack and Miri Make a Porno staat bol van de seksuele nonsens en laat je lachen zoals het een goede komedie betaamt.
3.0;Les Bureaux de Dieu;Les Bureaux de Dieu is in vele opzichten een opvallende film, maar benut niet alle cinematografische mogelijkheden.
4.0;Milk;Regisseur Gus Van Sant maakt na een redelijk experimentele fase weer een vrij conventionele film.
4.0;Frost/Nixon;Ron Howard herschrijft de geschiedenis van het ontstaan van het bekentenisinterview .
2.5;Public Enemy Number One Part I;Verfilming van het gewelddadige leven van de beruchte crimineel Jacques Mesrine die in de jaren zeventig Frankrijk in zijn greep hield.
2.5;Seven Pounds;Will Smith doet boetedoening bij zeven zieke vreemdelingen.
4.0;1;Een mooie remake van Sidney Lumets klassieker 12 Angry Men uit 1957.
1.5;Righteous Kill;Rechercheurs Turk en Rooster nemen in deze matige politiethriller het recht in eigen hand aangezien het rechtsysteem hen te krom is.
2.5;Hamlet ;De slechtste toneeldocent ter wereld... denkt dat een sequel op Hamlet een goed idee is.
2.0;Surveillance;Jennifer Lynch blijkt wederom lang niet zon getalenteerd filmmaker te zijn als haar vader David Lynch.
3.0;"Bloody Mondays &amp; Strawberry Pies";Een documentaire over verveling. Hoe doe je dat zonder een saaie film te maken? Het lukt Coco Schrijber... half.
2.5;Australia;Overgeromantiseerd drama van Baz Luhrmann, dat de kenmerkende stijl van de eigenzinnige regisseur node mist.
4.5;Brief Encounter;In een setting die misschien gedateerd aandoet, overheersen sfeer en subtiele gevoelens. Hoewel je van tevoren weet dat er geen grote verassingen in het verschiet liggen, is de klassiekerstatus evident.
4.0;L'Empreinte de l'Ange;Sterk staaltje Frans minimalisme in psychologisch drama.
