stars;title;txt
4.0;The Help;Wel en wee van donkere huishoudsters in jarenzestig Amerika zorgen voor een lach en een traan.
3.0;The Rum Diary;The Rum Diary is een prettig gestoord tussendoortje voor Johnny Depp. Fans die een nieuwe Fear and Loathing in Las Vegas verwachten, komen echter bedrogen uit.
3.5;Michel Petrucciani;Menselijke en oprechte documentaire over de gedreven jazzpianist Michel Petrucciani, die in 1999 op 36-jarige leeftijd overleed.
4.0;Mission: Impossible - Ghost Protocol;De missie was niet eerder zo onmogelijk, maar ook nooit eerder zo leuk.
4.5;Tinker Tailor Soldier Spy;Meesterlijke boekverfilming van Tomas Alfredson is stijlvol, diepgravend en bloedstollend spannend.
3.5;Sherlock Holmes: A Game of Shadows;Een hoog tempo en een onderhoudend verhaal maken dit tweede deel beter dan zijn voorganger.
3.5;Old Cats;Mooi klein drama over een demente oude vrouw en haar opportunistische dochter. Goed opgebouwd en sterk acteerwerk van de twee hoofdrolspeelsters.
4.0;Anonymous;Wat er precies waar is van deze onthulling over William Shakespeares oeuvre is ondergeschikt aan het sterke acteerwerk, de prachtige beelden en het  goedlopende verhaal.
3.5;King of Devil's Island;Sfeer en acteerprestaties overheersen in King of Devils Island, terwijl andere elementen helaas op de tweede rang zijn geplaatst.
2.5;New Kids Nitro;Weinig nieuws onder de zon in Maaskantje: nog altijd veel gezuip, gescheld en wapengekletter, zij het dat er dit keer iets minder scherp wordt geschoten.
4.0;Carnage;Roman Polanski slaat met zijn nieuwste film een andere weg in, maar boet daarbij niks aan kracht in.
4.0;Hysteria;Een hysterische en ondeugende komedie over de ontstaansgeschiedenis van de vibrator. Het romantische verhaallijntje voegt voor de verandering eens wat toe.
4.0;Daughters of Malake;Deze intrigerende documentaire geeft een uniek inkijkje in de belevingswereld van de moderne Iraanse vrouw. Intiem en fascinerend tegelijk.
1.5;New Year's Eve;Deze beoogde eindejaarshit is voorspelbaar, mierzoet en heeft een uiterst zwak scenario.
4.0;Over Canto;Zelfs als je geen kaas hebt gegeten van moderne klassieke muziek zou deze aanstekelijke documentaire je wel eens kunnen bekoren.
