stars;title;txt
3.0;La Fille de Brest;Medisch drama waarin een dokter strijdt om een giftig medicijn van de markt te halen.
3.5;Cars 3;Cars met een stevig tintje Rocky, grote verbetering op Cars 2, maar niet even gestroomlijnd als het origineel.
2.0;100% Coco;Coco gaat voor het eerst naar de middelbare school en valt gelijk buiten de boot. Boekverfilming die vooral aanslaat bij jonge meisjes.
4.0;Spider-Man: Homecoming;Peter Parker mag eindelijk meedoen bij Marvel. Maar om een Avenger te mogen worden, zal hij zich eerst moeten bewijzen.
5.0;"Taxi Driver, Raging Bull &amp; Goodfellas";Drie meesterwerken van Martin Scorsese, nu opnieuw landelijk in de bioscoop!
3.0;Retour en Bourgogne;Charmant drama over twee broers en een zus die met vallen en opstaan het wijnbedrijf van hun vader overnemen.
2.0;:;In Australië gemaakte maar in New York spelende thriller met Michiel Huisman trekt alle clichés uit de kast om te kunnen concurreren met studiofilms uit Hollywood.
2.0;Rock'n Roll;Guillaume Canet is acteur en over de veertig. Wat een zwaar leven.
3.0;Okja;Okja is een genetisch gemanipuleerd supervarken waar iedereen wat van wil. Sympathieke maar middelmatige Netflixproductie van de maker van Snowpiercer.
3.5;Donkeyote;Charmante documentaire over een oude Spaanse cowboy wiens dromen botsen met de r
2.0;Les Fantômes d'Ismaël;Warrig allegaartje over spionnenfilms, verloren exen, melancholieke filmregisseurs en liters jaloezie.
4.0;Baby Driver;Edgar Wright scheurt wederom triomfantelijk Hollywood binnen.
3.5;Buena Vista Social Club: Adios;Ook aan die oudjes-die-het-nog-best-doen, komt een eind.
2.0;Despicable Me 3;Minions blijven leuk maar is dat ook voldoende voor een derde deel Despicable M
2.5;Transformers: The Last Knight;Een verbetering ten opzichte van voorgaande delen, maar doet tegelijk alles fout wat de vorige films ook verkeerd deden.
