stars;title;txt
3.5;Ice and the Sky;Deze documentaire over klimaatverandering zegt weinig nieuws, maar geeft een interessante blik op het werk van de Franse glacioloog Claude Lorius.
4.0;Corn Island;Prachtig mijmerend drama over een oude man en zijn kleindochter die maïs verbouwen op een eiland in een rivier. Het najaar komt dreigend aandenderen.
3.5;The Gift;De bij ons vooral als acteur bekende Joel Edgerton bewijst met huisvredebreukthriller The Gift ook met de rol van regisseur uit de voeten te kunnen.
4.5;Son of Saul;Opmerkelijke debuutfilm over de Holocaust waarin de gruwelijkheden op brute wijze worden getoond. De verdiende winnaar van de prestigieuze Grand Prix in Cannes.
2.0;The Green Inferno;De kannibalenfilm is terug. Maar er zit kraak noch smaak aan.
3.0;Le Tout Nouveau Testament;Het derde testament gaat over God die levend en wel in Brussel woont en het de wereldbevolking lastig maakt. Een aardige satire die schatplichtig aan Jeunet is maar venijn mist.
3.5;Sleeping With Other People;Frisse en aandoenlijke romkom met precies de juiste hoeveelheid vulgariteit.
2.0;He Named Me Malala;De jonge Nobelprijswinnares Malala Yousafzai is een inspiratie voor velen en roept veel bewondering op. Haar levensverhaal wordt hier met veel poeha en weinig nuance gebracht.
4.0;Spectre;Daniel Craigs vierde missie als s werelds bekendste MI6-agent tekent de meest traditionele Bondfilm van het moderne era.
5.0;Yout;Waardige opvolger van het schitterende La Grande Bellezza.
3.5;The Paradise Suite;Onze inzending voor de Oscars vormt een mozaïekvertelling over immigratie, eenzaamheid en de noodzaak van vriendschap.
3.5;No Escape;Een Amerikaans gezinnetje moet vluchten als de pleuris uitbreekt in hun nieuwe Aziatische thuisland. Een aantal vette actiescènes, maar een zeer matig verhaaltje.
3.5;De Grote Zwaen;Vermakelijke Nederlandse misdaadfilm waarin Michiel Romeyn de show steelt.
4.5;Invasion of the Body Snatchers;Heruitgave van de klassieker uit 1956. Door de sterke suggestie en nadruk op de menselijke psyche heeft hij nauwelijks aan kracht ingeboet.
5.0;The Lobster;Een fantastisch absurdistisch feestje voor koppels en einzelgängers.
