stars;title;txt
4.5;Heartstone;Wonderschoon jeugddrama uit IJsland over de kracht en de onmacht van vriendschap en emoties.
4.0;The Square;Satirisch drama van Ruben Östlund zit barstensvol ideeën over onze samenleving. Hilarisch, complex, vreemd en onvergetelijk!
3.0;Murder on the Orient Express;Kenneth Branagh drukt zijn onmiskenbare stempel op Agatha Christies klassieke moordmysterie en detective Poirot.
2.0;Flatliners;Deze remake van Joel Schumachers Flatliners had helemaal niet gehoeven. Zeker niet op deze termijn.
1.5;Oh Baby;Onverwachts een kind blijken te hebben is nooit leuk. Zelfs niet in een romantische komedie.
2.5;The Foreigner;Warrige thriller komt eigenlijk tweeënhalf decennium te laat.
4.5;Oude Liefde;Het is nooit te laat voor de liefde, zelfs als het niet kan en mag. Eindelijk is Beppie Melissen eens in een serieuze hoofdrol te zien.
2.0;The Snowman;Ongelukkige boekverfilming laat de kijker vooral koud.
4.0;Your Name;Enorme Aziatische hit is prachtig geanimeerd, mooi verteld en eindelijk hier te zien.
3.5;Le Fidèle;Matthias Schoenaerts en Adèle Exarchopoulos zijn geliefden, die worden gedwarsboomd door hun keuzes in het leven.
1.5;Leatherface;Hoe is de iconische seriemoordenaar tot zijn daden gekomen? Deze wankele prequel met veel gorigheid geeft antwoord.
3.5;Jupiter's Moon;De Hongaarse vluchtelingenproblematiek krijgt een extra dimensie als een asielzoeker bijzondere gaven blijkt te hebben.
3.0;Un Beau Soleil Intérieur;Juliette Binoche speelt een vrouw die maar niet aan de man kan komen in een merkwaardige mix van komedie en drama.
2.5;What Happened to Monday;Noomi Rapace speelt in dit interessante, maar niet goed uitgewerkte scifi-drama zeven zussen.
4.0;Thor: Ragnarok;Marvels waagstuk is een komische trip door de kosmos, die een nieuwe koers uitstippelt voor de god van de donder.
