stars;title;txt
4.0;The Killing of a Sacred Deer;Yorgos Lanthimos' nieuwste tragedie is even absurdistisch als je van de Griek gewend bent, maar een stuk angstaanjagender.
4.0;Coco;Een feestje maken van de dood: dat kan alleen Pixar. Verre van een doodse bedoening.
2.5;Bad Moms ;De wanhopige moeders zijn terug om hun eigen moeders een lesje te leren. Prettig niemendalletje met een amusante cast.
1.5;Escape Room;Horrorfilm speelt in op de hype van escape rooms.
4.0;Insyriated;Publiekswinnaar van de Berlinale 2017 is een uiterst beklemmende en oncomfortabele zit in een Syrisch appartement.
3.5;Battle of the Sexes;Een onvervalste crowdpleaser over een historisch potje tennis.
3.5;Wonder;Sympathieke doch doorsnee film over unieke aandoening.
3.0;Thank You For Your Service;Een meelevend drama over de psychologische weerslag van oorlog op soldaten, die eigenlijk een keiharde aanklacht had moeten zijn.
2.0;6 Below;Een snowboarder raakt hopeloos verdwaald op een ijskoude berg. Weet hij het te overleven of n
4.0;An Inconvenient Truth ;Al Gore is terug en bozer dan ooit in deze docu over klimaatverandering.
3.0;David Lynch: The Art Life;Oppervlakkige documentaire over het vroege leven van meesterfilmmaker David Lynch, tot aan zijn eerste film.
3.5;Justice League;Veilige doch vermakelijke doorstart voor het DCEU met humor, fanvleierij en een hoopvolle toon.
3.5;Happy End;Happy End voelt als vintage Haneke, al mist het drama de zeggingskracht die we van de Oostenrijkse regisseur gewend zijn.
2.5;Suburbicon;George Clooney combineerde twee scripts die nog op de stapel lagen. In plaats van twee goede films wordt het één teleurstelling.
4.0;A Ghost Story;Casey Affleck als geest die de puzzelstukjes van zijn leven in elkaar moet zien te leggen.
