stars;title;txt
2.5;Role Models;Leermomenten of een belangrijke boodschap: een film - en zeker een komedie - kan zonder. De humor in Role Models is echter af en toe onverwacht spontaan.
3.0;My Bloody Valentine 3D;Meer camp dan horror, geinig gedaan en eigenlijk leuker dan het origineel uit 1981.
3.5;Watchmen;De strip is onverfilmbaar, maar de poging daartoe is ondanks een aantal flinke gebreken redelijk geslaagd.
4.0;Stella;Met de kroeg als je vertrouwde huiskamer ontdek je plots dat er een leven buiten de zatlappen en de jukebox op je wacht.
5.0;Rachel Getting Married;Een op alle vlakken geslaagde prachtfilm over de pijn en plezier van het menselijke bestaan.
4.0;Il Divo;Fantastische weergave van het opmerkelijke leven van de Italiaanse politicus Giulio Andreotti. Voor niet-ingewijden mogelijk moeilijk te volgen.
2.5;Involuntary;Vijf verhalen over groepsdruk waarvan slechts twee de moeite waard zijn. De rest dient slechts de schematische uitwerking van het thema.
3.0;Traitor;Een spanningsloze undercoverthriller waarin een voormalig Special Operation officer zich aansluit bij een moslimextremistische groepering.
2.0;Heaven's Heart;Twee stellen, één design-eettafel, één affaire en een joekel van een collectieve midlifecrisis in Simon Stahos klassieke Zweedse praatfilm.
3.5;Transsiberian;Anderson, die met The Machinist een interessante karakterstudie afleverde, toont opnieuw angst en paranoia, maar sorteert dit keer geen effect.
2.5;Public Enemy Number One Part II;Deel 2 van Jean-François Richets tweeluik over Frankrijks staatsvijand nummer één uit de jaren zeventig: Jacques Mesrine.
3.0;O'Horten;Kleinschalig Noors drama over machinist en grijze muis Odd Horten die met pensioen moet en geen idee heeft hoe hij zijn saaie leven verder invulling moet geven.
2.0;Friday the 13t;Deze nieuwe slasher biedt wel tieten, maar te weinig spanning, gore of creatieve moorden om de doelgroep tevreden te stellen.
5.0;The Wrestler;Mickey Rourke zet een fenomenale acteerprestatie neer in deze magistrale film over een worstelaar op zijn retour.
3.5;City of Ember;De verbazingwekkend mooi en inventief vormgegeven onderaardse stad Ember steelt de show in deze stoere kinderfilm.
