stars;title;txt
2.0;The Debt;Thriller over drie Mossad-agenten schiet continu heen en weer in de tijd, en dat doet de film helaas meer kwaad dan goed.
4.0;Code Blue;Indrukwekkende, beklemmende thriller over een eenzame verpleegster die wanhopig op zoek is naar intimiteit.
4.0;Jane Eyre;Prachtige, gevoelige verfilming van de literaire klassieker, met twee fantastische hoofdrolspelers.
3.5;Porfirio;Hyperrealistische mix van documentaire en reallifesoap. Soms wat saai en het wordt niet altijd duidelijk wat er in het hoofd van de hoofdpersoon omgaat.
3.5;The Stoning of Soraya M.;Een drama dat vrij simpel is qua opzet, maar door die ene scène een blijvende indruk achterlaat.
2.0;Isabelle;Na een aantal uitstapjes in het verleden keert Ben Sombogaart met Isabelle terug naar het heden. Het is helaas geen succes.
2.0;Colombiana;Matige wraakfilm waarin Zoe Saldana zich ontpopt tot een vrouwelijk equivalent van Hitman.
2.0;Shark Night 3D;Niet zo spannend als Jaws. Niet zo actierijk als Deep Blue Sea. Niet zo bloederig als Piranha 3D.
5.0;Small Town Murder Songs;Verwacht geen Fargo, dan word je teleurgesteld. Verwacht niets en laat je wegblazen door de indrukwekkendste film in tijden.
3.0;Friends with Benefits;Romantische komedie die de clichés van het genre probeert te verbuigen door zich cynisch uit te spreken.
4.0;Submarine;Een tiener moet zich staande houden in een uithoek van Wales. Dat is door zijn sociale onbeholpenheid en enorme gebrek aan zelfkennis niet gemakkelijk.
3.5;Eraserhead;Het debuut van David Lynch uit 1977 is nu opnieuw op het witte doek te zien in gerestaureerde versie. Het is niet het meesterwerk waar het vaak voor versleten wordt.
1.0;De President;Inhoudsloze satire mikt op een groot publiek, maar blijkt een groot fiasco.
4.5;Midnight in Paris;Eindelijk een nieuw meesterwerk van Woody Allen, waarin nostalgie en de schoonheid van Parijs centraal staan.
1.5;Your Highness;Flauwe komedie wordt al snel vervelend als blijkt dat alle grappen over drugsgebruik of seks gaan.
