stars;title;txt
4.0;How Many Roads;Jos de Putter slaagt er in om via de teksten van Dylan vragen op te roepen over de tijd waarin met name Amerikanen op dit moment leven en de twijfels en angst die hen meer dan ooit doet verlangen naar de het zoeken van betekenis.
2.0;Poseidon;Avonturenfilm zonder een grammetje overtollig vet.
1.0;What the Bleep!?: Down the Rabbit Hole;Een extra uur oeverloos gelul over niets maakt van deze bleep experience alleen maar een langere lijdensweg.
2.0;Silent Hill;Als de herhaling toeslaat en het einde maar niet in zicht komt verslapt echter de aandacht en verdwijnt het dunne laagje kippenvel.
2.5;"Imagine Me &amp; You";Een vrij gezapige, niet zo spannende en zelden grappige romantische komedie.
2.5;X-Men 3: The Last Stand;Soms spectaculaire, maar voornamelijk holle en zielloze actiefilm.
3.5;Gabrielle;Geen echt interessante verfilming.
3.0;The Da Vinci Code;Na het zien van de film dient de pijnlijke vraag zich op waarom het boek nu ook alweer zo'n hype was.
4.5;The Libertine;Met zichtbaar genot gaat Depp compleet kopje onder in zijn portrettering van seksuele vrijheid, dronkenschap en allerhande eerloos gedrag.
4.5;"Cinema Aspirins &amp; Vultures";In zijn speelfilmdebuut richt regisseur Gomes zich vooral op het individuele verlangen naar hoop, geluk en betekenis.
3.5;Bubble;Soderberghs nieuwste filmexperiment is niet helemaal geslaagd, maar tot op zekere hoogte wel interessant.
4.5;Lacombe Lucien;Controversieel onderwerp in een algemeen als meesterwerk bestempelde film van Louis Malle.
3.0;Zazie dans le Métro;Een staaltje totale filmgek
4.0;Ballets Russes;Uitputtende documentaire over de opkomst, het succes en de ondergang van twee Russische balletgroepen.
2.5;Last Holiday;Queen Latifah straalt in een verder niet heel interessante, romantisch bedoelde komed
